dia,estacion,indice_trafico,viento_kmh,humedad,temperatura_c,velocidad_promedio,no2_ppb,co_ppm,entregas_urbanas,lluvia_mm,inversion_termica,pm25_ug_m3
2024-05-25,primavera,98.62790679794352,11.617046901461475,50.69392262040126,25.668951232409363,16.679446876253166,55.673964196199634,1.3469352399808785,2307.306216819097,0.41318177894611036,0,38.26878177314687
2024-05-26,primavera,63.03363232564576,13.069467357882246,54.99381839633112,19.110401134835687,35.77597343305298,33.34563056618561,0.9918562159901297,1782.3283936882244,1.1954047208798306,0,31.961919215498064
2024-05-27,primavera,71.30298915662337,11.938950437353,54.41333493082542,20.532170933598497,30.904649060841297,39.918887055195015,1.072261508856078,2113.490445626843,0.752504581573572,0,28.006228598493745
2024-05-28,primavera,56.59288448610637,15.998697400867314,78.28428120039707,24.865932109962,31.445389660907498,34.52751080238264,0.9274049548422315,1774.8423950472081,3.3720442279595564,1,27.055789825581815
2024-05-29,primavera,52.775784215561444,8.37049642768913,50.500694107125916,31.795384842910234,35.96750682918319,38.85570553228506,0.858918038616193,1885.7041945500032,1.1376418772380936,0,35.51630714080592
2024-05-30,primavera,78.94666155932484,13.930875990501407,70.24846789791097,19.14270068960676,25.69821370161572,42.09044574402427,1.0466544153976707,2396.4464733085815,3.1498028626731216,0,30.193066120838907
2024-05-31,primavera,85.63604307900015,5.015832526233598,67.6669714711007,25.415308920961117,15.983692934625543,44.66701150699653,1.1760945974992396,2416.5318733588388,0.7923813210600195,0,40.534377848645576
2024-06-01,verano,78.73461448598394,7.535032506240507,86.03076495795301,16.52317758490684,27.262390213501646,46.59294271976248,1.2579956537699886,2298.1037627315973,0.3270309868074262,0,40.43811718969278
2024-06-02,verano,53.073550503170935,13.192545559792176,73.3236550857369,24.81643379381953,33.90806711594186,37.100592112587336,0.6969079667975655,2050.556827106104,2.9235199739620703,0,11.725564933339152
2024-06-03,verano,74.95754093569735,12.278279087222758,33.85748925645901,18.248801194774558,29.156594299742174,44.88867234829749,1.0441135688449403,2132.6587413395487,1.7060391531934815,0,25.125561613865234
2024-06-04,verano,58.12643095782339,10.031998517425409,72.58634851602292,25.72142511164936,29.33875423812288,37.11849273267308,0.8159014529035608,1918.1785732105525,8.86405196569611,1,27.374924313594608
2024-06-05,verano,74.81188247263034,10.50436106448955,77.48874010358921,24.380657009327827,29.952485969599422,42.944964654391,1.1309409666250008,2167.4437223479836,1.3640351438233227,0,31.534532812092994
2024-06-06,verano,44.03825300688428,11.756642947634349,50.75485786286754,26.482105438465766,34.69051924313822,25.071118030632622,0.7588386093474359,1856.2465490063328,6.20510671744152,0,21.547001750138442
2024-06-07,verano,84.58724646337663,14.512158371283086,71.97192358870822,19.406544341312678,22.09934959028172,45.32053979993641,1.196643108106214,2469.839162775653,3.6646576713307595,0,23.794154261187245
2024-06-08,verano,92.50624299364573,3.792536400309273,38.272626007759804,20.04205832131286,17.85070822888681,45.307494708381164,1.3391357651103633,2376.3057774827735,3.627886964136728,0,39.13339151136664
2024-06-09,verano,71.87789160824462,11.876187411206706,56.837204845568195,18.457113722970316,29.419124417656107,29.82289407764139,1.0402467427123308,2537.170601716459,5.370441269238614,0,21.908182600249226
2024-06-10,verano,85.93091944702681,4.640540417653977,62.98480292863762,16.68274782974493,19.74441097236503,48.542964455904524,1.1388783385666463,2576.0596729044655,0.9169682678753351,0,36.08091228597483
2024-06-11,verano,60.98727042620408,16.505599272441472,67.51498279154042,15.993691807804788,28.99229789804805,31.439097867758598,0.87020628636073,1940.177128976203,1.9956309837575466,0,15.918848047263422
2024-06-12,verano,67.62082335700178,14.442072165866707,68.069187215947,15.739204022978068,35.9288975868612,31.87590885443889,0.9678875861361365,2038.1199972122988,6.200309754159934,0,22.935549330549982
2024-06-13,verano,79.57328126684754,9.753517003827621,74.07152908989245,26.162916529342603,21.07059760071872,44.5554990052226,1.0837142890817846,2240.473900823711,5.201229783748877,0,28.5175703944907
2024-06-14,verano,70.46845074829596,15.686166781125625,53.720719337918986,12.826389798806446,28.382933794469526,36.228118850922186,1.098585698789817,2074.382934377344,9.507495789130807,0,12.98786204652113
2024-06-15,verano,54.65458426470236,9.078933604370741,45.71271896899361,16.234406332776448,35.3639070974301,18.22374817405659,0.9553270758815728,1810.8722981323815,0.44266171326240217,0,8.16643892048753
2024-06-16,verano,67.88063882016712,2.052724749851354,72.0587119298944,19.281930689372206,30.932685666154022,33.80904584339486,1.0034964388445282,2259.093905492125,0.9738383449663275,0,31.707481136753703
2024-06-17,verano,65.40919232170843,5.208197236921635,61.47406053036554,24.829255468956333,27.808570509991842,24.677225582209203,0.9504996451093287,2091.071966009239,1.7045395833288668,0,31.840246210896787
2024-06-18,verano,64.5498669622209,10.632205626222849,50.677379239905044,11.889364899801164,30.737681786387675,37.32023797381111,1.0767696628884473,2096.1213164938345,5.779378787690383,0,20.581448061374193
2024-06-19,verano,79.09031866199302,7.287445028193758,75.85289347330821,25.248745037176935,25.818393012940412,34.99022413040661,1.1927542907568944,2082.6461958038026,3.5955860037758556,0,30.521138491542267
2024-06-20,verano,88.10240205214939,11.954574674549189,59.202088382127826,20.043628254194942,22.795273083775406,47.967198328481956,1.1181901784857635,2194.9689784256375,1.7663974548011703,0,30.696092111874286
2024-06-21,verano,72.58557287177615,18.06749885222182,69.50446751512372,22.428782112187385,28.19093910997909,37.43637439634059,1.2804155664494632,2180.496248963996,2.380023699193847,0,24.520041308431004
2024-06-22,verano,74.23046761771863,9.718504657028083,58.82376019983616,18.01555614492117,21.65066264417868,45.5315845103329,1.044090330843939,2261.1285890411777,6.039882284579398,0,38.7731726439211
2024-06-23,verano,78.28574616450786,11.219859356953958,73.41636401436287,19.4047138633403,32.84751940981258,34.28366386046301,1.1400028776939073,2345.4824878848244,0.6990087242117764,1,29.16503150371501
2024-06-24,verano,70.0240623459306,14.766477474122398,76.18547323552744,23.966888949785655,31.302412800968842,35.92894595944763,1.2078409440148878,2081.8376616741602,2.0468508836934274,0,31.591931950202046
2024-06-25,verano,96.4769452143642,18.346337741122653,53.595828841070826,22.56631164024096,24.465573491253387,43.013116911640594,1.2656344537993283,2450.441780134524,1.4726222741226471,0,24.11192564629882
2024-06-26,verano,73.40980003382903,2,60.85577084998902,18.95706293784731,29.60675828069792,47.37372733907684,1.1555646417808627,2014.1942496114327,1.7204548734905951,0,34.0128994341585
2024-06-27,verano,73.72671912314185,14.324692782998202,73.10599911675187,14.327783729427086,32.56050871130574,28.882199549664676,1.0999590333414333,2020.049178915611,9.051175689506936,0,21.78729581889422
2024-06-28,verano,90.13634027393798,7.897481900676963,71.12399068654472,25.666223397150823,21.504864779883206,50.626984171228344,1.3232752705759372,2244.5392955157927,0.8568432327618153,1,39.661054116913
2024-06-29,verano,42.924943291073596,10.90363599431186,63.935536727751746,22.379491595975878,34.87168287447395,29.328857528647525,0.7134136391170228,1749.2854013273482,7.777014758098843,1,26.204993650039516
2024-06-30,verano,75.49333130007462,2.93704950384757,58.142602769791296,9.7288764627033,26.112942703207178,37.39551497041266,1.1517700625978913,2306.882897820873,2.188920987929475,0,28.88514794657533
2024-07-01,verano,65.2574011113206,8.259444600408154,71.90632064217868,12.177679389955603,33.489331005282295,34.25450917253395,0.917494946318195,2209.5189004646227,0.7356618080079581,0,34.202764791765205
2024-07-02,verano,63.393569143532275,15.983740102649058,48.20335821278083,16.774330040026292,32.24933799877112,39.671276195944145,0.9024198147785987,2070.347457127523,1.074114184453892,0,22.357082075206318
2024-07-03,verano,68.16812917433235,13.906771911447303,47.19133329566477,20.86576327209493,28.937128758635087,38.628183094147225,0.9791348056802113,2244.7712658014175,1.3640999502237716,0,29.464502611959617
2024-07-04,verano,100.03686238279599,6.884582613457134,42.19071861426059,12.344133271907227,21.197495887824502,50.87463137747966,1.3376940159372135,2516.832058856743,2.1060137414716666,0,35.63621444994949
2024-07-05,verano,75.20832262520837,11.694132420390789,72.39520767610028,21.871588727728508,30.2760013285174,39.4023325266134,1.175061983457068,1933.3649096942922,2.3642021479574304,0,27.653506451461684
2024-07-06,verano,65.9036804374867,9.468581087385244,86.18594488580959,21.816460201289942,24.933749453914267,25.53069322298414,0.9656482849021012,2216.044237129823,2.8478195836361704,0,25.99026873997074
2024-07-07,verano,55.412237952984,4.3882189486250684,67.37702032108807,25.3379595974666,28.252231749121968,29.99319717373072,0.9043737964210464,1890.7107443540992,4.1179903016650465,0,25.120636459299188
2024-07-08,verano,94.21482551980202,8.164694215759425,79.4119969844137,23.819495448567103,17.300021177469862,44.0556981156816,1.2274415740987812,2371.030539881135,1.2936022352680674,0,34.7695396020407
2024-07-09,verano,58.446609623778144,16.42299260479646,74.5157226139352,22.86773130111644,35.59968288238994,32.126925632335364,0.8826260936717273,1790.8985964584322,9.16690660066201,0,17.650435670242686
2024-07-10,verano,74.91283666066951,9.027656144584249,51.8308249406875,22.56285514647041,34.90947973778175,40.627656141086646,1.168757163185152,2260.6844379596023,4.520101572659516,0,37.69235071898431
2024-07-11,verano,79.41890908521214,6.301749178911965,63.93471634171358,28.619550865892016,24.984482049778197,39.46960400076399,1.044733232512807,2357.6096070361423,1.6122983975311251,0,29.882630792758867
2024-07-12,verano,78.55637934343801,13.693323151380397,46.497757033404,23.522257170819625,23.20767811641337,42.30357860907393,1.0072016136801951,2230.7460815585523,1.4309871874758158,0,35.50488634554809
2024-07-13,verano,61.98653069137925,10.745643249094087,74.4524438552209,23.1741850006407,33.60766977435018,37.23370209245271,0.9879926861916383,2016.8698484207257,1.6905907558215933,0,23.627621206712547
2024-07-14,verano,59.755751399364684,7.838392671806625,73.16176471636653,11.934820500482235,26.023429155376846,42.8172310588362,0.7606861595295127,2249.6127931335413,2.048177491706758,0,34.43723595226062
2024-07-15,verano,56.70415648685577,11.520432709600138,66.46069031893352,24.292072357456618,30.004533744196657,37.83556883977962,0.8171470805143095,1682.3948057522166,1.0378794882791842,1,38.869738114123166
2024-07-16,verano,73.81057591265308,2,60.282568139950335,19.110075358696903,33.34733024008388,45.25837296442077,1.0812521101040347,1873.7061370139888,4.0112714492273716,0,32.57774432952208
2024-07-17,verano,73.40838844436063,13.646942727054459,67.63240253127304,18.207207355150157,24.213668846249337,43.319558057774856,0.9664660989947431,2160.5561711178216,1.2695810094346132,0,23.65459560225268
2024-07-18,verano,67.75723188671942,7.348646281382173,42.77473143438358,16.434333648124632,27.152280572370238,37.285722944319446,0.8177234112702425,2051.4022326587424,0.9963598286083317,0,34.94647337837268
2024-07-19,verano,54.67353005310953,13.964800556041904,65.91258954806787,22.535864355153628,27.60567013427439,27.549868611445472,0.7715912548421989,1883.3193753580358,0.4038364601394062,0,22.22002653701225
2024-07-20,verano,51.772463665981356,17.76810489887559,90.52543845834705,30.084103186135753,35.00074115521767,29.347371400630948,0.7621866135136189,1880.0381676126374,2.291656674534014,0,29.782941319642983
2024-07-21,verano,83.85020272834528,13.477013552282461,51.90437791913823,25.412530114782342,21.714281665099953,52.78275513297789,1.2140921098421174,2357.9794788608933,3.939459928284059,0,35.65494083757979
2024-07-22,verano,69.55197378793893,10.849739095194307,41.12766799030373,20.14797347278293,28.77652328225308,37.53015387748093,1.0096415255556788,1959.4303671438213,8.096025637890468,0,22.78961137837958
2024-07-23,verano,71.37962601290909,5.183850549354056,52.58665742144455,24.503143377028415,32.34145224365684,36.36166671577214,1.039358882619788,2297.757663782478,0.9987160047842462,0,31.42281589426608
2024-07-24,verano,80.62945742406453,4.831750870842381,75.80204901978888,22.511474651827974,31.709330903594356,42.176776419852494,1.0103601429581794,2338.819612243572,0.541391797946647,0,53.782370908310455
2024-07-25,verano,75.64945221559758,10.501287120800546,64.16713982013314,22.744223755650825,29.87457173464697,35.946609123001984,1.1283181041394224,2055.0632310511774,1.0933973962949808,0,31.19492515115978
2024-07-26,verano,58.7374463407131,6.357229385655512,50.39076643052424,14.57507834215067,32.222105242713845,34.66513954276742,0.9993613740675787,1795.234292061244,0.5217129356619318,0,30.618863596677333
2024-07-27,verano,55.78131499495352,9.22369821687488,47.78980515169905,19.528172266224004,33.796878407790366,31.048536173630097,0.8142117707453493,1918.7272010292518,3.2091086111755462,0,29.9449066037158
2024-07-28,verano,50.77377647996039,6.046492050585916,54.22274001984287,25.965315211013262,31.497895742701722,27.120711966169946,0.7853868530829085,1776.169801665025,7.136447429520878,0,20.622358524525676
2024-07-29,verano,57.366690110361546,17.441998041645142,79.03467432025316,31.253851256402932,25.802327464623378,20.471108898977963,0.9573116938727563,1859.1686354736398,1.8638828571231045,0,19.915712678844862
2024-07-30,verano,71.45205886416458,8.753817367142208,69.50432113888746,16.38702100043711,22.76439917771799,39.40229842928567,1.0288704763578511,1974.2599691634307,4.798041206101151,0,23.076994239453924
2024-07-31,verano,73.80299999400364,11.806783055125297,51.38534101899607,21.93588307654628,26.41983351311842,42.472330454691544,1.0607439858794576,2233.549003138536,1.2167427684661125,1,31.97773422762264
2024-08-01,verano,57.88098006892734,11.692602621825168,74.24843210566733,20.73901844131894,32.64527477410439,29.402732169635012,1.03436433913815,1888.4836496413764,1.1213922591123926,0,27.796622146004225
2024-08-02,verano,87.92965009629987,11.504910251771943,52.03631783597739,27.799047672673503,20.969084323152874,47.19551128620364,1.15633511249041,2326.582226741323,0.8824570876962358,0,29.277628555842437
2024-08-03,verano,74.60305565428018,6.636953408647645,57.90140674218203,20.139705053634966,29.909236965120346,41.774663383098776,1.202589005557603,2017.3207734845607,1.8820165235388693,0,29.599235595039307
2024-08-04,verano,98.02489796683338,11.695568483017572,72.42928796779496,18.456726331799253,23.364442886266293,48.36288559285065,1.2991522995031948,2543.911950213961,4.95617972593795,0,35.68345562485158
2024-08-05,verano,79.39424230635726,13.579195136524806,73.79301433539891,19.137876064733547,25.764171958836602,41.565991939283435,1.2311378750162112,2180.92869152518,1.8917159211159857,0,32.461542501666436
2024-08-06,verano,68.71590340508982,7.357282189672102,33.11301938418421,8.549905441354852,32.25542691864565,33.31711540534228,1.022276797591397,2034.1470463396508,1.5289257339048365,1,27.254871799875524
2024-08-07,verano,81.6577340420823,21.907627326921926,81.58304174273246,27.56085622716234,27.213411642168943,42.80849139294872,1.2123731355513745,2178.5595568649915,0.8169711887490375,0,21.6015531926649
2024-08-08,verano,74.40035267343073,10.070629197182036,69.86522619800596,27.96303330388118,31.819292276234293,33.50937508030652,1.0774555081299357,2133.3469932042885,0.630892348817924,0,23.526120088607705
2024-08-09,verano,75.94169990957595,9.539848119652067,59.7506994730063,16.957417838100756,33.771657514459086,45.33649061007681,1.0107920154011363,1984.389317674619,3.77604746071395,0,24.81769187763674
2024-08-10,verano,85.74925931212633,7.913342867674233,47.976729933541534,26.053999368797733,19.98333238537701,46.3725198337203,1.2242677108345161,2353.005151647144,0.7077619793713793,0,42.39385372376205
2024-08-11,verano,88.60422312045337,16.280867009951923,57.509533539564714,25.580608387191763,25.76289555111399,42.003089614275865,1.1575552799326536,2517.4053652258526,1.9741620558802477,0,25.525993474613575
2024-08-12,verano,70.82103151553133,21.70776972380957,58.68605404516354,13.194486502857186,26.642068767908196,38.58605024059319,0.9562761669416074,1969.6461782965653,0.7647462768981997,0,22.700799385202988
2024-08-13,verano,70.8978306200936,8.381700448344795,49.223887969503686,10.631799183854959,29.96568406353146,41.15244340407819,0.9632423015022439,2127.1148796239922,0.6678214121405228,0,36.917680108147195
2024-08-14,verano,75.7006166622475,7.836856555404436,64.58009251714545,23.66218589910997,26.307771065700038,39.334374664710914,1.094240268683153,2248.381879864528,0.3038151831392452,0,32.145347097840386
2024-08-15,verano,62.828382754888466,8.970784778282262,75.24555710213608,13.660297972862523,24.751400001637307,34.778767020226226,0.7467641982448268,1894.7787098787526,0.2930034734078898,0,27.877726132101692
2024-08-16,verano,88.21197928773225,5.5740358372407,74.80409007504903,23.651676450114753,20.849797971315187,36.939791360099754,1.275185399061013,2279.531233989895,0.8215370674437592,0,25.37750395682622
2024-08-17,verano,80.64313523546896,17.479807065808558,45.238048878404385,16.4417689541761,20.58946187339111,37.453499639225065,1.0426360284286487,2433.7825472442814,0.7373071417137405,0,19.337020472611457
2024-08-18,verano,57.62432737400281,8.021328904793078,57.58147945237224,14.593312039226916,27.493691486895095,33.63273325112688,0.8791020411080555,1888.6319956888362,0.40426991360650794,0,27.42264344044571
2024-08-19,verano,66.84717446629908,5.064344424851847,45.724084851150835,27.67100843848484,21.569332489240114,38.20406142165541,1.1696570718651118,2134.972462051633,1.45105949657841,0,32.86537219583973
2024-08-20,verano,71.41574203246333,5.89499495410847,66.8485387610072,22.279896799878337,27.525176536447326,33.38300487091353,0.9981760827662757,2158.7724752794184,0.880935036795763,0,28.113720408389263
2024-08-21,verano,83.61853788971668,9.487912656325097,63.09505830540833,18.828618027946543,19.64090109098978,43.32398849065939,1.159100717231288,2200.8733884621056,1.596668091574849,0,30.434141365076528
2024-08-22,verano,81.81818692315589,5.202537397503932,79.57009854267648,18.435254536519007,24.062078859935998,35.49276488905724,1.0729989239961055,2306.708582650077,0.5532718559309815,0,26.559517472638397
2024-08-23,verano,86.06404256542804,12.161817406946572,49.67737912940249,22.60616104484612,23.775824561446406,47.247534609790044,1.2483901545330247,2440.3921530515818,0.5086035294280149,0,29.2701608972048
2024-08-24,verano,88.54941398921906,7.8352169239717,42.21112434885467,23.84552462462794,22.57625570063493,38.381924095633,1.2756049759361814,2426.451923548096,2.119260638768481,0,40.34581510066037
2024-08-25,verano,73.93804325670271,14.825007347917644,52.40679434427996,25.40747910025058,24.72343507000321,45.359206049489444,1.1289108594721358,2066.2403722980266,4.799784792131141,0,29.073154302490497
2024-08-26,verano,70.32456345466886,14.627275526328615,72.86808130176598,23.51084648531085,27.143136262716247,43.82037950326018,0.9972710568286963,2072.7275622202983,0.17077846963549934,0,28.80625895516771
2024-08-27,verano,68.40799975764367,11.750390424746719,67.37792087288501,13.3776224566576,26.475388643238063,42.12182678478843,0.9548395531295388,1962.6267550013831,0.6850269739209847,0,28.860155812583088
2024-08-28,verano,67.63014831732616,12.277204420612259,77.59719189373513,13.412380135776557,30.008995765704015,25.283699213546033,1.001959409560058,2059.588211212283,1.8551041332036524,0,25.665283281325053
2024-08-29,verano,88.11701102723625,11.885300628972145,56.8575969380464,16.945595765560014,17.906905433748417,41.41467677407822,1.1524412535816853,2259.4065009484666,2.026468723769113,1,40.48013491157056
2024-08-30,verano,96.37248160828494,9.78751020887303,50.65787920454047,28.97824103425864,25.49041850110158,58.67423841111117,1.2517725636970745,2512.0127850287263,4.356163709469941,0,39.170658871320725
2024-08-31,verano,85.33301178759126,9.396343263413748,95,23.99436320800315,19.65992371476456,41.8972021812143,1.03418503099581,2217.7565045636447,3.1230486121612016,0,37.98028737354472
2024-09-01,otono,79.04857612769214,12.239682351517027,55.09951381960927,26.234608347930262,23.78000145870119,28.533070357221643,0.9775488508499023,2239.209493402316,3.6649935438294166,1,36.07561796960106
2024-09-02,otono,95.816634158453,8.450766304955089,56.64795739132375,21.152446045259705,21.175301404871245,44.947350552201385,1.2422601947003415,2424.075310057872,0.5367406574565522,0,50.81835325720142
2024-09-03,otono,68.39797777736568,9.487744552188614,83.33288993403151,25.70467242067908,24.711734289611442,33.784069085815474,0.953381668068289,1989.683176863153,4.891436545357077,0,33.92940215458774
2024-09-04,otono,52.5262902071887,9.306938661186258,36.607589563765615,15.836412964243245,32.13450030291845,30.44747099499192,0.734621174230746,1782.5064193136527,2.7411848864120407,0,26.89282242146951
2024-09-05,otono,43.99984331024075,10.116090291259793,58.575465048671916,21.543126007020035,40.806948774104626,29.580533327453033,0.6582339230151764,1906.3600588135398,1.8149297722185485,0,31.816724744931854
2024-09-06,otono,65.31282764791715,5.951654309275955,68.65685343777271,27.77860886161049,29.836841108618632,25.21675286156588,0.9890705091439123,2099.0665724710984,1.7892307211141518,0,30.264292665977784
2024-09-07,otono,64.57556401811392,11.830605092803966,82.52141918953954,14.982746343939581,31.142394311428202,37.88776188174158,0.965808798050531,1895.7468242570442,2.2044722054459753,0,46.529992365892326
2024-09-08,otono,65.85828083434387,13.718702043168593,63.78199180449699,28.953171232200926,33.01669332958838,37.06391741521584,1.156000850450079,2019.0544424256855,1.0537594406528965,0,29.98454986681445
2024-09-09,otono,65.75545561750346,14.659467346346391,64.84681937504202,22.389463970668523,31.30713529486744,34.866816894422975,1.0020660976338172,1940.3562022067674,5.115106180508062,0,26.685728724384987
2024-09-10,otono,65.76931158728499,3.984994755297376,43.73647078595977,25.660661728634743,29.883215463208376,34.30744871593944,0.9668258836674252,1922.0956143488597,6.57220201975051,0,31.71169604383705
2024-09-11,otono,55.710102337132696,7.323575233510253,78.11623978723908,19.757177134158745,34.02804688369305,37.30815216827517,0.884316514462195,1789.00665247476,2.116074211800022,0,27.735697473734852
2024-09-12,otono,84.10403872417108,16.31144509117791,54.05613360768016,23.996017818462562,24.23423752446207,48.414455839026914,1.1123552402667765,2462.6913791365673,5.549186063745772,1,39.04528412116558
2024-09-13,otono,63.14520106710032,18.793250140464906,57.43673941963704,22.401933900718305,32.79860549113898,32.41410899062604,1.011267203383563,2072.4953400211402,5.272821090515615,0,29.49367540328057
2024-09-14,otono,66.86802676405172,8.38367030815268,64.22829329472502,17.322989458132298,27.303417456395962,38.48509301835315,0.9120625324508713,1923.3544930879996,3.7963380890850766,0,38.221347671574065
2024-09-15,otono,59.19381742937627,11.149999370801039,58.71807321675966,17.636207427745095,29.327731967393575,31.791113975704697,0.6970526841270914,2072.4938597710957,1.2028913311423226,0,34.100573860046445
2024-09-16,otono,43.17072747346465,7.885623548300573,74.65794609350823,21.46975626823868,40.01775354846083,30.130042295266886,0.6900183441026577,1711.0842064018295,18.21519386490815,0,25.115928955250425
2024-09-17,otono,72.86139532735459,2.3075308283439337,50.52489401282298,24.166946755919387,37.264524545281354,42.37976310984285,1.136489264064519,2340.4142031876136,5.0037113771337145,0,43.23445453211243
2024-09-18,otono,78.63232657269732,13.260618659820645,57.342174517327095,26.299223348638797,26.605438228379676,38.40327387229994,1.0147727091341332,2265.592745899013,4.4340746584249,0,26.787106826802102
2024-09-19,otono,62.04242713711821,7.390536006120591,87.31904462320969,21.237743228925588,33.36888847066643,39.123880212236536,0.9828963107346653,2132.1758069132443,3.0967613805477963,0,30.57822229656466
2024-09-20,otono,88.07611401143106,12.822497893790972,72.79058968849353,20.37970406906209,23.134550262113304,47.310711844816225,1.1365086780840192,2373.1780963482506,2.5609667532562863,0,33.624633913678664
2024-09-21,otono,76.28069088651529,16.421767491884143,59.07838266937416,20.7479140263936,20.20272349586953,40.783737517583475,1.1852260211672514,2149.953340050788,1.11756543062557,0,32.37737732760028
2024-09-22,otono,48.283498032240765,8.879001921092502,63.66593500058199,21.599950056548465,30.651473976810607,28.989639908581708,0.8419332258463335,1795.6266193244123,2.4168343957145892,0,28.206579637098958
2024-09-23,otono,84.22947468469917,16.486038863219292,52.55038367734912,21.26106725872842,26.901549113890834,39.432840837359315,1.1498257159980576,2426.433171870018,1.5312546705557433,1,41.73714943166366
2024-09-24,otono,95.17801213911389,8.982393866421146,83.17374568367404,21.913219766398804,20.010386120655696,45.73538650590947,1.4775880491078688,2251.652582658482,1.5923775635360755,0,44.113246235536934
2024-09-25,otono,60.02185127183064,17.76113547070382,58.631621589584064,22.01446083455498,33.30586056688754,30.492248421293382,1.0366022686952376,1861.0170244464857,4.2828137425868595,0,21.447331348778707
2024-09-26,otono,58.13460598901658,14.334302258403527,51.3915543263134,20.64721738917296,29.059463736478833,41.07793931754978,0.9151882346353921,1845.084011771487,2.5261038388524244,0,34.4796388132506
2024-09-27,otono,70.55410193016424,11.502580738435585,55.876465249036904,14.78423215785314,34.16150816415448,40.043020396255365,1.0164643705494203,2078.4954550156126,0.951141962653159,0,26.85134742015652
2024-09-28,otono,72.9424905922655,12.924812873409204,51.205009627820964,21.151735209178003,30.802516258869097,40.42378423841548,0.9242266695571584,2267.941364917186,2.591117251213616,1,42.873927316526526
2024-09-29,otono,66.56568246852225,10.819861381460441,61.55840281824216,22.197700584167393,30.12814071281366,35.83750414811095,1.022168671413477,2220.9170455963113,0.19558797375020173,1,46.06952496263934
2024-09-30,otono,67.74870163450284,11.627078327570683,55.76821131310151,29.306579596140622,23.256703367134243,30.053570396819232,1.0762858141691498,2027.2059987136217,0.7967782442519737,0,27.5833120152888
2024-10-01,otono,66.97300688527099,10.527517723054833,72.35326862587117,20.637931469083252,25.07610604261284,39.29623368646257,0.9753866131078693,2103.424517811722,2.5460389673039625,0,25.983144754629365
2024-10-02,otono,76.89082834356208,8.127367800637066,63.55772104030155,16.893923106335112,30.48542818265475,34.468362564944535,1.1515437737220986,2124.807182206782,5.712632145208224,0,30.73945944185395
2024-10-03,otono,76.42203806534623,17.28060038451486,46.485866973944816,9.519845042453584,26.852065925501527,35.2218119424994,1.1748195120602145,2311.1100951703056,2.1921071838703057,0,17.26477881992868
2024-10-04,otono,73.71785158601693,6.560744985945256,81.146682655792,20.91769430947163,26.442406498897924,37.13297788982061,1.1168084561725047,2248.330040974881,0.7650292456955827,0,39.8793730295083
2024-10-05,otono,73.17986713580625,14.262504303359693,74.23485861533325,9.053064710628139,25.6654856766471,32.791495532455855,1.2269582989566639,2334.3299827844025,1.8675920253289717,0,28.80654696136977
2024-10-06,otono,69.11942066744122,18.933140073134368,65.13479199580752,16.090024265806683,26.832161241505446,32.225044098517756,1.0374739803957247,1943.2713059376315,0.16124730787133254,0,37.02037851256628
2024-10-07,otono,72.62983783149876,4.796458508551699,68.51607877894294,11.134116505808276,22.829394162018314,44.106806341008216,0.9642002572997097,1979.609099433457,1.1692948978927376,0,47.0013091778771
2024-10-08,otono,86.49873666645237,6.7603928435046345,76.60852561017865,19.434564379135992,24.07305143324621,40.344440424886564,1.3201107629119917,2328.8953348608093,2.384866962794262,0,40.325972226780216
2024-10-09,otono,83.1557028490449,6.3035580454921005,67.4453459231714,25.587383264323947,19.815221542062424,39.738068752550745,1.1231154860761285,2257.0596669593183,0.4752133155336326,0,40.839385232647736
2024-10-10,otono,56.598144028866386,11.062381832921819,76.89468534312286,25.009208645549087,33.21555875227854,22.830357159390893,0.8468984566483001,1998.0920586067227,0.7981502551914985,0,33.93661496770708
2024-10-11,otono,79.6849505315091,8.880428912389487,71.73385097387715,16.12966042710618,25.69778719201333,41.8333097691001,1.0900453282138587,2250.9027520217724,7.195107494933936,0,35.26649866251512
2024-10-12,otono,56.924520156303586,14.45059987944181,60.46448435541453,22.558425910685344,35.68154527470005,34.56662684677229,0.8526278946061348,1847.7326774713042,0.300657366338543,0,26.850356973347363
2024-10-13,otono,64.63479652849252,15.764715819728865,77.55753956073356,17.43918344153382,31.243488158656984,35.84177960349061,1.1057821444007228,2162.2472584881107,5.2160099258275645,0,24.059173669522124
2024-10-14,otono,82.47791951807673,17.700452503644414,38.90266492092054,24.455977487441423,20.414884202532434,42.833852829995664,1.1247830810247892,2172.788266679109,3.3329650332198373,0,33.08608072914035
2024-10-15,otono,72.55091376592011,9.244772167949126,62.95977864649633,18.622184271748502,30.194553760511614,40.22853739702453,1.0382317494498505,2170.9932693814117,5.309290921929418,0,33.48692733261585
2024-10-16,otono,82.40571126532944,10.639468153942959,56.34028833609736,23.932981623618847,21.159288862796064,43.51115832405592,1.1871244189286787,2314.3035119247465,0.22828391890848476,0,30.981050005874707
2024-10-17,otono,66.41959553337362,10.905687226261135,71.65891246555373,16.522834400479507,28.443014815596378,29.897870944479983,0.9398445799610021,1980.85341401349,0.8139373561763928,0,29.060013381013373
2024-10-18,otono,70.14133779458811,6.366626750590519,64.41312321947632,21.75919743004985,25.1083783949955,27.636124036105485,0.9468651480002495,2073.320527989803,13.152796087069186,0,31.48150679343935
2024-10-19,otono,38.050528436959866,5.601701948742323,78.20629922044455,16.717759658744512,37.647038219451744,23.100289828472302,0.6052275186840962,1767.518822355088,1.0330502238428156,0,26.729653053044746
